"Id_Venta","Id_Cliente","Nombre","Apellido","Genero","Correo","Tarjeta","Telefono","Id_Producto","Descripcion","Proveedor","Precio_Unitario","Cantidad","Total","Fecha","Hora","id_Sucursal","Localidad"
"Fact5606","653","Bettine","Cours","F","bcoursi4@51.la","3.42E+14","(887) 3118893","22","JPG","Puig Selectivo","44500","3","133500","1/25/2023","12:05","100","Rosario"
"Fact5607","614","Rene","Grain","M","rgrainh1@fastcompany.com","5.01E+15","(366) 5549551","22","JPG","Puig Selectivo","44500","27","1201500","1/26/2023","20:15","104","SantaFe"
"Fact5608","717","Budd","Saban","M","bsabanjw@skyrock.com","4.04E+15","(996) 1413143","22","JPG","Puig Selectivo","44500","27","1201500","1/26/2023","14:45","104","SantaFe"
"Fact5609","973","Wilfrid","Giddy","M","wgiddyr0@list-manage.com","4.02E+15","(614) 2179475","22","JPG","Puig Selectivo","44500","43","1913500","1/26/2023","9:25","105","C.A.B.A."
"Fact5610","653","Bettine","Cours","F","bcoursi4@51.la","3.42E+14","(887) 3118893","22","JPG","Puig Selectivo","44500","3","133500","1/27/2023","12:05","100","Rosario"
"Fact5611","16","Domingo","Mintrim","M","dmintrimf@usnews.com","5.14E+15","(678) 2607123","22","JPG","Puig Selectivo","44500","9","400500","1/28/2023","16:14","102","Cordoba"
"Fact5612","173","Cinda","Gowing","F","cgowing4s@noaa.gov","3.38E+14","(536) 1766890","22","JPG","Puig Selectivo","44500","43","1913500","1/28/2023","9:24","105","C.A.B.A."
"Fact5613","609","Christabel","Kirkness","F","ckirknessgw@weebly.com","5.01E+15","(999) 9956732","22","JPG","Puig Selectivo","44500","3","133500","1/28/2023","20:22","100","Rosario"
"Fact5614","844","Beverlee","Paulusch","F","bpauluschnf@google.ca","4.71E+12","(473) 1994148","22","JPG","Puig Selectivo","44500","3","133500","1/29/2023","10:33","100","Rosario"
"Fact5615","97","Ingrim","Copeman","M","icopeman2o@mail.ru","5.01E+15","(502) 5602045","22","JPG","Puig Selectivo","44500","3","133500","1/30/2023","17:44","100","Rosario"
"Fact5616","994","Mariejeanne","Prescot","F","mprescotrl@economist.com","5.01E+15","(298) 1483858","22","JPG","Puig Selectivo","44500","27","1201500","1/30/2023","20:22","104","SantaFe"
"Fact5617","973","Wilfrid","Giddy","M","wgiddyr0@list-manage.com","4.02E+15","(614) 2179475","22","JPG","Puig Selectivo","44500","43","1913500","1/31/2023","9:25","105","C.A.B.A."
"Fact5618","588","Lem","Radband","M","lradbandgb@thetimes.co.uk","5.01E+15","(459) 2784726","22","JPG","Puig Selectivo","44500","27","1201500","1/31/2023","8:20","104","SantaFe"
"Fact5619","329","Amerigo","Pyrton","M","apyrton94@uiuc.edu","5.43E+15","(264) 1452218","39","Tifany","Coty Selectivo","45800","3","137400","1/1/2023","12:43","100","Rosario"
"Fact5620","81","Allayne","Folshom","M","afolshom28@qq.com","5.10E+15","(908) 8225017","39","Tifany","Coty Selectivo","45800","27","1236600","1/2/2023","20:56","104","SantaFe"
"Fact5621","577","Ofilia","Letherbury","F","oletherburyg0@clickbank.net","4.61E+12","(334) 8677261","39","Tifany","Coty Selectivo","45800","6","274800","1/2/2023","17:05","101","Bs.As."
"Fact5622","633","Diannne","des Remedios","F","ddesremedioshk@google.cn","4.37E+12","(157) 3563574","39","Tifany","Coty Selectivo","45800","6","274800","1/2/2023","17:06","101","Bs.As."
"Fact5623","860","Rosette","Walsh","F","rwalshnv@google.ru","5.19E+15","(595) 3617773","39","Tifany","Coty Selectivo","45800","7","320600","1/2/2023","20:09","101","Bs.As."
"Fact5624","471","Vasily","Beiderbeck","M","vbeiderbeckd2@histats.com","3.74E+14","(341) 3718537","39","Tifany","Coty Selectivo","45800","43","1969400","1/3/2023","10:59","105","C.A.B.A."
"Fact5625","636","Claudetta","Thewless","F","cthewlesshn@bloomberg.com","5.32E+15","(713) 3904276","39","Tifany","Coty Selectivo","45800","16","732800","1/3/2023","20:02","103","Mendoza"
"Fact5626","915","Nichols","Shergill","M","nshergillpe@comsenz.com","3.74E+14","(369) 1947687","39","Tifany","Coty Selectivo","45800","27","1236600","1/3/2023","18:24","104","SantaFe"
"Fact5627","633","Diannne","des Remedios","F","ddesremedioshk@google.cn","4.37E+12","(157) 3563574","39","Tifany","Coty Selectivo","45800","7","320600","1/8/2023","17:06","101","Bs.As."
"Fact5628","209","Lacey","Rotchell","F","lrotchell5s@webs.com","3.38E+14","(285) 3604053","39","Tifany","Coty Selectivo","45800","27","1236600","1/9/2023","13:40","104","SantaFe"
"Fact5629","577","Ofilia","Letherbury","F","oletherburyg0@clickbank.net","4.61E+12","(334) 8677261","39","Tifany","Coty Selectivo","45800","7","320600","1/9/2023","17:05","101","Bs.As."
"Fact5630","762","Maribelle","Dolle","F","mdollel5@addthis.com","5.05E+15","(648) 8539774","39","Tifany","Coty Selectivo","45800","3","137400","1/9/2023","20:14","100","Rosario"
"Fact5631","610","Giulia","Grimble","F","ggrimblegx@lycos.com","4.04E+15","(678) 2365022","39","Tifany","Coty Selectivo","45800","43","1969400","1/10/2023","17:52","105","C.A.B.A."
"Fact5632","471","Vasily","Beiderbeck","M","vbeiderbeckd2@histats.com","3.74E+14","(341) 3718537","39","Tifany","Coty Selectivo","45800","43","1969400","1/10/2023","10:59","105","C.A.B.A."
"Fact5633","885","Jermain","Le Franc","M","jlefrancok@comsenz.com","3.72E+14","(765) 9698562","39","Tifany","Coty Selectivo","45800","3","137400","1/11/2023","8:26","100","Rosario"
"Fact5634","936","Lenee","Mallabon","F","lmallabonpz@yahoo.co.jp","5.10E+15","(521) 5406411","39","Tifany","Coty Selectivo","45800","7","320600","1/12/2023","8:57","101","Bs.As."
"Fact5635","885","Jermain","Le Franc","M","jlefrancok@comsenz.com","3.72E+14","(765) 9698562","39","Tifany","Coty Selectivo","45800","4","183200","1/14/2023","8:26","100","Rosario"
"Fact5636","209","Lacey","Rotchell","F","lrotchell5s@webs.com","3.38E+14","(285) 3604053","39","Tifany","Coty Selectivo","45800","27","1236600","1/14/2023","13:40","104","SantaFe"
"Fact5637","610","Giulia","Grimble","F","ggrimblegx@lycos.com","4.04E+15","(678) 2365022","39","Tifany","Coty Selectivo","45800","43","1969400","1/15/2023","17:52","105","C.A.B.A."
"Fact5638","111","Bev","Plowman","M","bplowman32@squidoo.com","3.75E+14","(660) 3623953","39","Tifany","Coty Selectivo","45800","7","320600","1/16/2023","14:42","101","Bs.As."
"Fact5639","762","Maribelle","Dolle","F","mdollel5@addthis.com","5.05E+15","(648) 8539774","39","Tifany","Coty Selectivo","45800","4","183200","1/16/2023","20:14","100","Rosario"
"Fact5640","81","Allayne","Folshom","M","afolshom28@qq.com","5.10E+15","(908) 8225017","39","Tifany","Coty Selectivo","45800","27","1236600","1/16/2023","20:56","104","SantaFe"
"Fact5641","329","Amerigo","Pyrton","M","apyrton94@uiuc.edu","5.43E+15","(264) 1452218","39","Tifany","Coty Selectivo","45800","4","183200","1/16/2023","12:43","100","Rosario"
"Fact5642","636","Claudetta","Thewless","F","cthewlesshn@bloomberg.com","5.32E+15","(713) 3904276","39","Tifany","Coty Selectivo","45800","16","732800","1/18/2023","20:02","103","Mendoza"
"Fact5643","111","Bev","Plowman","M","bplowman32@squidoo.com","3.75E+14","(660) 3623953","39","Tifany","Coty Selectivo","45800","7","320600","1/20/2023","14:42","101","Bs.As."
"Fact5644","167","Wally","Hackley","M","whackley4m@china.com.cn","5.05E+15","(324) 3019189","39","Tifany","Coty Selectivo","45800","4","183200","1/22/2023","17:39","104","SantaFe"
"Fact5645","514","Shaylyn","Brasse","F","sbrassee9@gizmodo.com","4.02E+15","(480) 4355697","39","Tifany","Coty Selectivo","45800","9","412200","1/23/2023","19:03","102","Cordoba"
"Fact5646","771","Skip","Smythin","M","ssmythinle@eepurl.com","3.76E+14","(584) 6773817","39","Tifany","Coty Selectivo","45800","43","1969400","1/25/2023","15:44","105","C.A.B.A."
"Fact5647","167","Wally","Hackley","M","whackley4m@china.com.cn","5.05E+15","(324) 3019189","39","Tifany","Coty Selectivo","45800","26","1190800","1/27/2023","17:39","104","SantaFe"
"Fact5648","771","Skip","Smythin","M","ssmythinle@eepurl.com","3.76E+14","(584) 6773817","39","Tifany","Coty Selectivo","45800","33","1511400","1/27/2023","15:44","105","C.A.B.A."
"Fact5649","915","Nichols","Shergill","M","nshergillpe@comsenz.com","3.74E+14","(369) 1947687","39","Tifany","Coty Selectivo","45800","26","1190800","1/29/2023","18:24","104","SantaFe"
"Fact5650","860","Rosette","Walsh","F","rwalshnv@google.ru","5.19E+15","(595) 3617773","39","Tifany","Coty Selectivo","45800","7","320600","1/29/2023","20:09","101","Bs.As."
"Fact5651","936","Lenee","Mallabon","F","lmallabonpz@yahoo.co.jp","5.10E+15","(521) 5406411","39","Tifany","Coty Selectivo","45800","7","320600","1/31/2023","8:57","101","Bs.As."
"Fact5652","514","Shaylyn","Brasse","F","sbrassee9@gizmodo.com","4.02E+15","(480) 4355697","39","Tifany","Coty Selectivo","45800","9","412200","1/31/2023","19:03","102","Cordoba"
"Fact5653","197","Dori","Pietrzak","F","dpietrzak5g@plala.or.jp","3.49E+14","(423) 7155247","32","Burberry","Coty Selectivo","47500","7","332500","1/1/2023","17:17","101","Bs.As."
"Fact5654","649","Davy","Everist","M","deveristi0@stanford.edu","4.04E+15","(661) 7526577","32","Burberry","Coty Selectivo","47500","33","1567500","1/1/2023","10:42","105","C.A.B.A."
"Fact5655","92","Myrtle","Kearle","F","mkearle2j@un.org","3.42E+14","(855) 3993049","32","Burberry","Coty Selectivo","47500","26","1235000","1/2/2023","19:49","104","SantaFe"
"Fact5656","139","Budd","Yatman","M","byatman3u@dyndns.org","3.72E+14","(702) 7283756","32","Burberry","Coty Selectivo","47500","9","427500","1/2/2023","16:20","102","Cordoba"
"Fact5657","410","Obadiah","Petrushka","M","opetrushkabd@youtu.be","3.74E+14","(888) 4109212","32","Burberry","Coty Selectivo","47500","16","760000","1/2/2023","9:36","103","Mendoza"
"Fact5658","690","Ciro","Schoolcroft","M","cschoolcroftj5@umn.edu","3.74E+14","(689) 4441659","32","Burberry","Coty Selectivo","47500","16","760000","1/2/2023","15:42","103","Mendoza"
"Fact5659","125","Opaline","Moxom","F","omoxom3g@acquirethisname.com","5.05E+15","(434) 2656202","32","Burberry","Coty Selectivo","47500","9","427500","1/3/2023","16:22","102","Cordoba"
"Fact5660","467","Weylin","Dreamer","M","wdreamercy@jigsy.com","4.04E+15","(362) 6379560","32","Burberry","Coty Selectivo","47500","33","1567500","1/3/2023","9:29","105","C.A.B.A."
"Fact5661","197","Dori","Pietrzak","F","dpietrzak5g@plala.or.jp","3.49E+14","(423) 7155247","32","Burberry","Coty Selectivo","47500","7","332500","1/5/2023","17:17","101","Bs.As."
"Fact5662","377","Dal","Lamanby","M","dlamanbyag@sakura.ne.jp","4.02E+12","(834) 1834513","32","Burberry","Coty Selectivo","47500","16","760000","1/6/2023","19:52","103","Mendoza"
"Fact5663","431","Drona","Swigg","F","dswiggby@prnewswire.com","3.74E+14","(683) 7580520","32","Burberry","Coty Selectivo","47500","9","427500","1/6/2023","15:14","102","Cordoba"
"Fact5664","83","Bibi","Causon","F","bcauson2a@toplist.cz","5.10E+15","(124) 1094311","32","Burberry","Coty Selectivo","47500","9","427500","1/7/2023","10:14","102","Cordoba"
"Fact5665","42","Karly","Gush","F","kgush15@skyrock.com","3.38E+14","(591) 2721177","32","Burberry","Coty Selectivo","47500","26","1235000","1/8/2023","20:48","104","SantaFe"
"Fact5666","398","Julius","Cunio","M","jcuniob1@yolasite.com","4.02E+12","(680) 5756124","32","Burberry","Coty Selectivo","47500","26","1235000","1/8/2023","18:07","104","SantaFe"
"Fact5667","431","Drona","Swigg","F","dswiggby@prnewswire.com","3.74E+14","(683) 7580520","32","Burberry","Coty Selectivo","47500","9","427500","1/8/2023","15:14","102","Cordoba"
"Fact5668","878","Coretta","Matiashvili","F","cmatiashviliod@odnoklassniki.ru","5.41E+15","(702) 2151243","32","Burberry","Coty Selectivo","47500","26","1235000","1/9/2023","20:47","104","SantaFe"
"Fact5669","649","Davy","Everist","M","deveristi0@stanford.edu","4.04E+15","(661) 7526577","32","Burberry","Coty Selectivo","47500","33","1567500","1/9/2023","10:42","105","C.A.B.A."
"Fact5670","252","Prinz","Fricke","M","pfricke6z@skyrock.com","5.57E+15","(274) 5326730","32","Burberry","Coty Selectivo","47500","26","1235000","1/10/2023","9:57","104","SantaFe"
"Fact5671","464","Dionne","Soall","F","dsoallcv@answers.com","4.92E+12","(298) 7103623","32","Burberry","Coty Selectivo","47500","33","1567500","1/10/2023","15:29","105","C.A.B.A."
"Fact5672","23","Emmi","Fransman","F","efransmanm@amazon.co.uk","3.74E+14","(134) 1552714","32","Burberry","Coty Selectivo","47500","33","1567500","1/11/2023","20:40","105","C.A.B.A."
"Fact5673","178","Yvon","Camfield","M","ycamfield4x@w3.org","5.21E+15","(146) 7548961","32","Burberry","Coty Selectivo","47500","7","332500","1/13/2023","19:59","101","Bs.As."
"Fact5674","340","Tonya","Millar","F","tmillar9f@usda.gov","3.74E+14","(787) 4431297","32","Burberry","Coty Selectivo","47500","16","760000","1/14/2023","16:46","103","Mendoza"
"Fact5675","933","Levi","Nuttey","M","lnutteypw@nytimes.com","5.32E+15","(214) 6806349","32","Burberry","Coty Selectivo","47500","4","190000","1/15/2023","14:07","100","Rosario"
"Fact5676","252","Prinz","Fricke","M","pfricke6z@skyrock.com","5.57E+15","(274) 5326730","32","Burberry","Coty Selectivo","47500","26","1235000","1/16/2023","9:57","104","SantaFe"
"Fact5677","464","Dionne","Soall","F","dsoallcv@answers.com","4.92E+12","(298) 7103623","32","Burberry","Coty Selectivo","47500","33","1567500","1/16/2023","15:29","105","C.A.B.A."
"Fact5678","340","Tonya","Millar","F","tmillar9f@usda.gov","3.74E+14","(787) 4431297","32","Burberry","Coty Selectivo","47500","16","760000","1/17/2023","16:46","103","Mendoza"
"Fact5679","168","Alexis","McNaughton","F","amcnaughton4n@jugem.jp","3.75E+14","(823) 2052860","32","Burberry","Coty Selectivo","47500","16","760000","1/18/2023","8:18","103","Mendoza"
"Fact5680","83","Bibi","Causon","F","bcauson2a@toplist.cz","5.10E+15","(124) 1094311","32","Burberry","Coty Selectivo","47500","9","427500","1/19/2023","10:14","102","Cordoba"
"Fact5681","238","Lauretta","Hixson","F","lhixson6l@gov.uk","3.42E+14","(402) 7111908","32","Burberry","Coty Selectivo","47500","16","760000","1/19/2023","10:44","103","Mendoza"
"Fact5682","467","Weylin","Dreamer","M","wdreamercy@jigsy.com","4.04E+15","(362) 6379560","32","Burberry","Coty Selectivo","47500","33","1567500","1/20/2023","9:29","105","C.A.B.A."
"Fact5683","878","Coretta","Matiashvili","F","cmatiashviliod@odnoklassniki.ru","5.41E+15","(702) 2151243","32","Burberry","Coty Selectivo","47500","26","1235000","1/20/2023","20:47","104","SantaFe"
"Fact5684","92","Myrtle","Kearle","F","mkearle2j@un.org","3.42E+14","(855) 3993049","32","Burberry","Coty Selectivo","47500","26","1235000","1/21/2023","19:49","104","SantaFe"
"Fact5685","238","Lauretta","Hixson","F","lhixson6l@gov.uk","3.42E+14","(402) 7111908","32","Burberry","Coty Selectivo","47500","16","760000","1/21/2023","10:44","103","Mendoza"
"Fact5686","235","Guinna","Milberry","F","gmilberry6i@domainmarket.com","3.41E+14","(452) 4800822","32","Burberry","Coty Selectivo","47500","4","190000","1/22/2023","17:39","100","Rosario"
"Fact5687","42","Karly","Gush","F","kgush15@skyrock.com","3.38E+14","(591) 2721177","32","Burberry","Coty Selectivo","47500","26","1235000","1/23/2023","20:48","104","SantaFe"
"Fact5688","168","Alexis","McNaughton","F","amcnaughton4n@jugem.jp","3.75E+14","(823) 2052860","32","Burberry","Coty Selectivo","47500","16","760000","1/23/2023","8:18","103","Mendoza"
"Fact5689","377","Dal","Lamanby","M","dlamanbyag@sakura.ne.jp","4.02E+12","(834) 1834513","32","Burberry","Coty Selectivo","47500","16","760000","1/23/2023","19:52","103","Mendoza"
"Fact5690","410","Obadiah","Petrushka","M","opetrushkabd@youtu.be","3.74E+14","(888) 4109212","32","Burberry","Coty Selectivo","47500","16","760000","1/23/2023","9:36","103","Mendoza"
"Fact5691","125","Opaline","Moxom","F","omoxom3g@acquirethisname.com","5.05E+15","(434) 2656202","32","Burberry","Coty Selectivo","47500","9","427500","1/24/2023","16:22","102","Cordoba"
"Fact5692","94","Konstantine","Brims","M","kbrims2l@aboutads.info","5.10E+15","(834) 8724803","32","Burberry","Coty Selectivo","47500","44","2090000","1/25/2023","16:00","105","C.A.B.A."
"Fact5693","484","Dewey","McQuilliam","M","dmcquilliamdf@toplist.cz","4.02E+12","(372) 9703046","32","Burberry","Coty Selectivo","47500","7","332500","1/25/2023","10:35","101","Bs.As."
"Fact5694","992","Vlad","Furness","M","vfurnessrj@fotki.com","4.04E+15","(626) 5204039","32","Burberry","Coty Selectivo","47500","9","427500","1/26/2023","13:44","102","Cordoba"
"Fact5695","484","Dewey","McQuilliam","M","dmcquilliamdf@toplist.cz","4.02E+12","(372) 9703046","32","Burberry","Coty Selectivo","47500","7","332500","1/27/2023","10:35","101","Bs.As."
"Fact5696","123","Minna","Hove","F","mhove3e@sbwire.com","5.01E+15","(106) 4630098","32","Burberry","Coty Selectivo","47500","7","332500","1/27/2023","18:24","101","Bs.As."
"Fact5697","123","Minna","Hove","F","mhove3e@sbwire.com","5.01E+15","(106) 4630098","32","Burberry","Coty Selectivo","47500","7","332500","1/28/2023","18:24","101","Bs.As."
"Fact5698","398","Julius","Cunio","M","jcuniob1@yolasite.com","4.02E+12","(680) 5756124","32","Burberry","Coty Selectivo","47500","26","1235000","1/28/2023","18:07","104","SantaFe"
"Fact5699","23","Emmi","Fransman","F","efransmanm@amazon.co.uk","3.74E+14","(134) 1552714","32","Burberry","Coty Selectivo","47500","44","2090000","1/28/2023","20:40","105","C.A.B.A."
"Fact5700","933","Levi","Nuttey","M","lnutteypw@nytimes.com","5.32E+15","(214) 6806349","32","Burberry","Coty Selectivo","47500","4","190000","1/29/2023","14:07","100","Rosario"
"Fact5701","690","Ciro","Schoolcroft","M","cschoolcroftj5@umn.edu","3.74E+14","(689) 4441659","32","Burberry","Coty Selectivo","47500","16","760000","1/29/2023","15:42","103","Mendoza"
"Fact5702","139","Budd","Yatman","M","byatman3u@dyndns.org","3.72E+14","(702) 7283756","32","Burberry","Coty Selectivo","47500","9","427500","1/30/2023","16:20","102","Cordoba"
"Fact5703","94","Konstantine","Brims","M","kbrims2l@aboutads.info","5.10E+15","(834) 8724803","32","Burberry","Coty Selectivo","47500","44","2090000","1/31/2023","16:00","105","C.A.B.A."
"Fact5704","992","Vlad","Furness","M","vfurnessrj@fotki.com","4.04E+15","(626) 5204039","32","Burberry","Coty Selectivo","47500","9","427500","1/31/2023","13:44","102","Cordoba"
"Fact5705","178","Yvon","Camfield","M","ycamfield4x@w3.org","5.21E+15","(146) 7548961","32","Burberry","Coty Selectivo","47500","7","332500","1/31/2023","19:59","101","Bs.As."
"Fact5706","235","Guinna","Milberry","F","gmilberry6i@domainmarket.com","3.41E+14","(452) 4800822","32","Burberry","Coty Selectivo","47500","4","190000","1/31/2023","17:39","100","Rosario"
"Fact5707","243","Kaja","Keyden","F","kkeyden6q@go.com","4.04E+15","(762) 5137580","24","Armani","Loreal Argentina","58000","16","928000","1/1/2023","11:28","103","Mendoza"
"Fact5708","430","Leona","Vaar","F","lvaarbx@narod.ru","5.11E+15","(826) 2679757","24","Armani","Loreal Argentina","58000","16","928000","1/1/2023","14:09","103","Mendoza"
"Fact5709","968","Emmott","Eiler","M","eeilerqv@ebay.com","4.02E+15","(226) 3747091","24","Armani","Loreal Argentina","58000","7","406000","1/2/2023","20:33","101","Bs.As."
"Fact5710","697","Preston","Pressman","M","ppressmanjc@altervista.org","5.10E+15","(684) 4122149","24","Armani","Loreal Argentina","58000","4","232000","1/3/2023","15:15","100","Rosario"
"Fact5711","581","Bordy","Armal","M","barmalg4@redcross.org","5.00E+15","(527) 2385129","24","Armani","Loreal Argentina","58000","16","928000","1/3/2023","8:14","103","Mendoza"
"Fact5712","924","Orv","Macvain","M","omacvainpn@unesco.org","4.87E+15","(221) 4854594","24","Armani","Loreal Argentina","58000","26","1508000","1/4/2023","12:17","104","SantaFe"
"Fact5713","923","Edward","Delacroux","M","edelacrouxpm@google.it","5.10E+15","(430) 8504577","24","Armani","Loreal Argentina","58000","16","928000","1/4/2023","18:20","103","Mendoza"
"Fact5714","697","Preston","Pressman","M","ppressmanjc@altervista.org","5.10E+15","(684) 4122149","24","Armani","Loreal Argentina","58000","4","232000","1/5/2023","15:15","100","Rosario"
"Fact5715","977","Astrix","Caillou","F","acaillour4@yellowbook.com","3.74E+14","(841) 1151721","24","Armani","Loreal Argentina","58000","9","522000","1/5/2023","15:27","102","Cordoba"
"Fact5716","923","Edward","Delacroux","M","edelacrouxpm@google.it","5.10E+15","(430) 8504577","24","Armani","Loreal Argentina","58000","16","928000","1/6/2023","18:20","103","Mendoza"
"Fact5717","640","Jocelin","Greguol","F","jgreguolhr@blogspot.com","5.10E+15","(736) 8658194","24","Armani","Loreal Argentina","58000","16","928000","1/6/2023","9:48","103","Mendoza"
"Fact5718","309","Elisabeth","Nancarrow","F","enancarrow8k@so-net.ne.jp","3.41E+14","(214) 8587106","24","Armani","Loreal Argentina","58000","44","2552000","1/7/2023","16:11","105","C.A.B.A."
"Fact5719","430","Leona","Vaar","F","lvaarbx@narod.ru","5.11E+15","(826) 2679757","24","Armani","Loreal Argentina","58000","16","928000","1/8/2023","14:09","103","Mendoza"
"Fact5720","647","Mordecai","Barthropp","M","mbarthropphy@slideshare.net","3.42E+14","(636) 6760513","24","Armani","Loreal Argentina","58000","4","232000","1/9/2023","19:28","100","Rosario"
"Fact5721","62","Frances","Lamberto","F","flamberto1p@rakuten.co.jp","5.10E+15","(514) 8939910","24","Armani","Loreal Argentina","58000","44","2552000","1/10/2023","15:41","105","C.A.B.A."
"Fact5722","350","Courtnay","Shotboult","M","cshotboult9p@thetimes.co.uk","5.05E+15","(726) 4186613","24","Armani","Loreal Argentina","58000","26","1508000","1/10/2023","8:17","104","SantaFe"
"Fact5723","977","Astrix","Caillou","F","acaillour4@yellowbook.com","3.74E+14","(841) 1151721","24","Armani","Loreal Argentina","58000","9","522000","1/10/2023","15:27","102","Cordoba"
"Fact5724","627","Trista","Devennie","F","tdevenniehe@disqus.com","4.04E+12","(883) 4777985","24","Armani","Loreal Argentina","58000","16","928000","1/10/2023","16:35","103","Mendoza"
"Fact5725","38","Francois","Rotherham","M","frotherham11@artisteer.com","3.74E+14","(453) 9199818","24","Armani","Loreal Argentina","58000","7","406000","1/13/2023","9:09","101","Bs.As."
"Fact5726","752","Cecilius","Stetson","M","cstetsonkv@admin.ch","4.02E+12","(272) 8796141","24","Armani","Loreal Argentina","58000","44","2552000","1/13/2023","19:01","105","C.A.B.A."
"Fact5727","491","Victoir","Brennans","M","vbrennansdm@is.gd","4.04E+12","(792) 2455686","24","Armani","Loreal Argentina","58000","7","406000","1/14/2023","17:50","101","Bs.As."
"Fact5728","792","Rebekah","Aspenlon","F","raspenlonlz@cloudflare.com","5.10E+15","(726) 8888469","24","Armani","Loreal Argentina","58000","16","928000","1/14/2023","16:54","103","Mendoza"
"Fact5729","599","Derry","Yakob","M","dyakobgm@merriam-webster.com","5.39E+15","(893) 2390883","24","Armani","Loreal Argentina","58000","16","928000","1/14/2023","20:26","103","Mendoza"
"Fact5730","599","Derry","Yakob","M","dyakobgm@merriam-webster.com","5.39E+15","(893) 2390883","24","Armani","Loreal Argentina","58000","16","928000","1/15/2023","20:26","103","Mendoza"
"Fact5731","991","Byram","Poulett","M","bpoulettri@google.com.au","5.11E+15","(414) 8299566","24","Armani","Loreal Argentina","58000","9","522000","1/15/2023","9:30","102","Cordoba"
"Fact5732","162","Carolann","Nand","F","cnand4h@independent.co.uk","5.10E+15","(645) 1878719","24","Armani","Loreal Argentina","58000","7","406000","1/16/2023","12:05","101","Bs.As."
"Fact5733","383","Boycey","Cocks","M","bcocksam@google.ca","3.74E+14","(843) 3286361","24","Armani","Loreal Argentina","58000","16","928000","1/16/2023","19:13","103","Mendoza"
"Fact5734","350","Courtnay","Shotboult","M","cshotboult9p@thetimes.co.uk","5.05E+15","(726) 4186613","24","Armani","Loreal Argentina","58000","1","58000","1/16/2023","8:17","104","SantaFe"
"Fact5735","243","Kaja","Keyden","F","kkeyden6q@go.com","4.04E+15","(762) 5137580","24","Armani","Loreal Argentina","58000","16","928000","1/17/2023","11:28","103","Mendoza"
"Fact5736","901","Carr","Castellini","M","ccastellinip0@princeton.edu","3.38E+14","(726) 1434547","24","Armani","Loreal Argentina","58000","22","1276000","1/17/2023","11:20","104","SantaFe"
"Fact5737","939","Jasmin","Foulger","F","jfoulgerq2@discovery.com","5.01E+15","(141) 6212263","24","Armani","Loreal Argentina","58000","16","928000","1/18/2023","16:48","103","Mendoza"
"Fact5738","309","Elisabeth","Nancarrow","F","enancarrow8k@so-net.ne.jp","3.41E+14","(214) 8587106","24","Armani","Loreal Argentina","58000","44","2552000","1/18/2023","16:11","105","C.A.B.A."
"Fact5739","491","Victoir","Brennans","M","vbrennansdm@is.gd","4.04E+12","(792) 2455686","24","Armani","Loreal Argentina","58000","7","406000","1/18/2023","17:50","101","Bs.As."
"Fact5740","581","Bordy","Armal","M","barmalg4@redcross.org","5.00E+15","(527) 2385129","24","Armani","Loreal Argentina","58000","16","928000","1/19/2023","8:14","103","Mendoza"
"Fact5741","640","Jocelin","Greguol","F","jgreguolhr@blogspot.com","5.10E+15","(736) 8658194","24","Armani","Loreal Argentina","58000","16","928000","1/19/2023","9:48","103","Mendoza"
"Fact5742","752","Cecilius","Stetson","M","cstetsonkv@admin.ch","4.02E+12","(272) 8796141","24","Armani","Loreal Argentina","58000","44","2552000","1/19/2023","19:01","105","C.A.B.A."
"Fact5743","454","Chandal","Jeayes","F","cjeayescl@technorati.com","3.73E+14","(871) 6013117","24","Armani","Loreal Argentina","58000","4","232000","1/20/2023","18:06","100","Rosario"
"Fact5744","924","Orv","Macvain","M","omacvainpn@unesco.org","4.87E+15","(221) 4854594","24","Armani","Loreal Argentina","58000","22","1276000","1/20/2023","12:17","104","SantaFe"
"Fact5745","162","Carolann","Nand","F","cnand4h@independent.co.uk","5.10E+15","(645) 1878719","24","Armani","Loreal Argentina","58000","7","406000","1/21/2023","12:05","101","Bs.As."
"Fact5746","792","Rebekah","Aspenlon","F","raspenlonlz@cloudflare.com","5.10E+15","(726) 8888469","24","Armani","Loreal Argentina","58000","16","928000","1/21/2023","16:54","103","Mendoza"
"Fact5747","338","Pepe","Dudney","M","pdudney9d@walmart.com","3.75E+14","(779) 7754637","24","Armani","Loreal Argentina","58000","22","1276000","1/22/2023","13:11","104","SantaFe"
"Fact5748","404","Jackquelin","Dunkerk","F","jdunkerkb7@china.com.cn","4.04E+15","(756) 4025645","24","Armani","Loreal Argentina","58000","7","406000","1/22/2023","9:41","101","Bs.As."
"Fact5749","901","Carr","Castellini","M","ccastellinip0@princeton.edu","3.38E+14","(726) 1434547","24","Armani","Loreal Argentina","58000","22","1276000","1/23/2023","11:20","104","SantaFe"
"Fact5750","62","Frances","Lamberto","F","flamberto1p@rakuten.co.jp","5.10E+15","(514) 8939910","24","Armani","Loreal Argentina","58000","44","2552000","1/23/2023","15:41","105","C.A.B.A."
"Fact5751","383","Boycey","Cocks","M","bcocksam@google.ca","3.74E+14","(843) 3286361","24","Armani","Loreal Argentina","58000","16","928000","1/24/2023","19:13","103","Mendoza"
