Id_Venta;Id_Cliente;Nombre;Apellido;Genero;Correo;Tarjeta;Telefono;Id_Producto;Descripcion;Proveedor;Precio_Unitario;Cantidad;Total;Fecha;Hora;id_Sucursal;Localidad
Fact5489;763;Jackquelin;Presdie;F;jpresdiel6@blogtalkradio.com;4,04E+12;(103) 6029722;20;Nina Ricci;Puig Selectivo;33590;4;134360;17/1/2023;10:25;104;SantaFe
Fact5490;763;Jackquelin;Presdie;F;jpresdiel6@blogtalkradio.com;4,04E+12;(103) 6029722;20;Nina Ricci;Puig Selectivo;33590;4;134360;18/1/2023;10:25;104;SantaFe
Fact5491;283;Nicolis;Knotton;M;nknotton7u@parallels.com;4,21E+12;(288) 8000153;20;Nina Ricci;Puig Selectivo;33590;4;134360;18/1/2023;17:44;104;SantaFe
Fact5492;557;Nonah;Tyce;F;ntycefg@youku.com;4,02E+12;(319) 6551803;20;Nina Ricci;Puig Selectivo;33590;4;134360;18/1/2023;09:35;104;SantaFe
Fact5493;884;Tamarra;Margerrison;F;tmargerrisonoj@lulu.com;4,04E+12;(411) 2328591;20;Nina Ricci;Puig Selectivo;33590;4;134360;24/1/2023;16:25;104;SantaFe
Fact5494;557;Nonah;Tyce;F;ntycefg@youku.com;4,02E+12;(319) 6551803;20;Nina Ricci;Puig Selectivo;33590;4;134360;26/1/2023;09:35;104;SantaFe
Fact5495;645;Georgena;Showell;F;gshowellhw@mit.edu;4,02E+15;(439) 1355868;20;Nina Ricci;Puig Selectivo;33590;4;134360;26/1/2023;10:48;104;SantaFe
Fact5496;825;Inessa;Farran;F;ifarranmw@sitemeter.com;3,72E+14;(819) 2330565;20;Nina Ricci;Puig Selectivo;33590;4;134360;27/1/2023;08:00;104;SantaFe
Fact5497;884;Tamarra;Margerrison;F;tmargerrisonoj@lulu.com;4,04E+12;(411) 2328591;20;Nina Ricci;Puig Selectivo;33590;4;134360;28/1/2023;16:25;104;SantaFe
Fact5498;645;Georgena;Showell;F;gshowellhw@mit.edu;4,02E+15;(439) 1355868;20;Nina Ricci;Puig Selectivo;33590;4;134360;31/1/2023;10:48;104;SantaFe
Fact5499;825;Inessa;Farran;F;ifarranmw@sitemeter.com;3,72E+14;(819) 2330565;20;Nina Ricci;Puig Selectivo;33590;4;134360;31/1/2023;08:00;104;SantaFe
Fact5500;416;Kelvin;Batters;M;kbattersbj@altervista.org;4,04E+15;(480) 7261618;27;Loreal Proff;Loreal Perfum;33950;4;135800;1/1/2023;15:41;104;SantaFe
Fact5501;970;Byram;Dane;M;bdaneqx@linkedin.com;5,01E+15;(441) 1937044;27;Loreal Proff;Loreal Perfum;33950;4;135800;10/1/2023;08:42;104;SantaFe
Fact5502;416;Kelvin;Batters;M;kbattersbj@altervista.org;4,04E+15;(480) 7261618;27;Loreal Proff;Loreal Perfum;33950;4;135800;14/1/2023;15:41;104;SantaFe
Fact5503;521;Cynthy;Poker;F;cpokereg@mit.edu;5,28E+15;(985) 3587646;27;Loreal Proff;Loreal Perfum;33950;4;135800;18/1/2023;11:16;104;SantaFe
Fact5504;521;Cynthy;Poker;F;cpokereg@mit.edu;5,28E+15;(985) 3587646;27;Loreal Proff;Loreal Perfum;33950;4;135800;23/1/2023;11:16;104;SantaFe
Fact5505;970;Byram;Dane;M;bdaneqx@linkedin.com;5,01E+15;(441) 1937044;27;Loreal Proff;Loreal Perfum;33950;4;135800;29/1/2023;08:42;104;SantaFe
Fact5506;160;Rafa;Hamley;F;rhamley4f@cisco.com;5,10E+15;(374) 6995334;45;Caro Cuore;Cannon Premium;34500;4;138000;1/1/2023;12:17;104;SantaFe
Fact5507;876;Adolpho;Turfs;M;aturfsob@last.fm;4,04E+12;(207) 8968515;45;Caro Cuore;Cannon Premium;34500;4;138000;2/1/2023;16:23;104;SantaFe
Fact5508;413;Kylynn;Arney;F;karneybg@amazon.co.jp;5,05E+15;(486) 4467126;45;Caro Cuore;Cannon Premium;34500;4;138000;4/1/2023;13:27;104;SantaFe
Fact5509;921;Broddie;Costelloe;M;bcostelloepk@discuz.net;5,10E+15;(816) 9379790;45;Caro Cuore;Cannon Premium;34500;4;138000;11/1/2023;09:27;104;SantaFe
Fact5510;876;Adolpho;Turfs;M;aturfsob@last.fm;4,04E+12;(207) 8968515;45;Caro Cuore;Cannon Premium;34500;4;138000;12/1/2023;16:23;104;SantaFe
Fact5511;413;Kylynn;Arney;F;karneybg@amazon.co.jp;5,05E+15;(486) 4467126;45;Caro Cuore;Cannon Premium;34500;4;138000;15/1/2023;13:27;104;SantaFe
Fact5512;921;Broddie;Costelloe;M;bcostelloepk@discuz.net;5,10E+15;(816) 9379790;45;Caro Cuore;Cannon Premium;34500;4;138000;16/1/2023;09:27;104;SantaFe
Fact5513;160;Rafa;Hamley;F;rhamley4f@cisco.com;5,10E+15;(374) 6995334;45;Caro Cuore;Cannon Premium;34500;4;138000;26/1/2023;12:17;104;SantaFe
Fact5514;566;Vivienne;Lisciandro;F;vlisciandrofp@psu.edu;5,10E+15;(238) 6035839;30;Davidoff;Coty Selectivo;34900;4;139600;3/1/2023;20:40;104;SantaFe
Fact5515;255;Lena;Razoux;F;lrazoux72@amazon.co.jp;5,10E+15;(903) 3604876;30;Davidoff;Coty Selectivo;34900;4;139600;4/1/2023;18:38;104;SantaFe
Fact5516;841;Laurette;Crook;F;lcrooknc@oaic.gov.au;4,04E+15;(641) 8222869;30;Davidoff;Coty Selectivo;34900;4;139600;4/1/2023;10:25;104;SantaFe
Fact5517;40;Tallia;Poynor;F;tpoynor13@diigo.com;5,10E+15;(999) 4152945;30;Davidoff;Coty Selectivo;34900;4;139600;8/1/2023;16:39;104;SantaFe
Fact5518;749;Nonna;Mc Mechan;F;nmcmechanks@biglobe.ne.jp;3,74E+14;(302) 5984739;30;Davidoff;Coty Selectivo;34900;4;139600;8/1/2023;19:17;104;SantaFe
Fact5519;275;Minor;Reston;M;mreston7m@4shared.com;4,04E+15;(137) 1416814;30;Davidoff;Coty Selectivo;34900;4;139600;17/1/2023;08:16;104;SantaFe
Fact5520;40;Tallia;Poynor;F;tpoynor13@diigo.com;5,10E+15;(999) 4152945;30;Davidoff;Coty Selectivo;34900;4;139600;22/1/2023;16:39;104;SantaFe
Fact5521;255;Lena;Razoux;F;lrazoux72@amazon.co.jp;5,10E+15;(903) 3604876;30;Davidoff;Coty Selectivo;34900;4;139600;24/1/2023;18:38;104;SantaFe
Fact5522;841;Laurette;Crook;F;lcrooknc@oaic.gov.au;4,04E+15;(641) 8222869;30;Davidoff;Coty Selectivo;34900;4;139600;27/1/2023;10:25;104;SantaFe
Fact5523;275;Minor;Reston;M;mreston7m@4shared.com;4,04E+15;(137) 1416814;30;Davidoff;Coty Selectivo;34900;4;139600;28/1/2023;08:16;104;SantaFe
Fact5524;566;Vivienne;Lisciandro;F;vlisciandrofp@psu.edu;5,10E+15;(238) 6035839;30;Davidoff;Coty Selectivo;34900;4;139600;28/1/2023;20:40;104;SantaFe
Fact5525;749;Nonna;Mc Mechan;F;nmcmechanks@biglobe.ne.jp;3,74E+14;(302) 5984739;30;Davidoff;Coty Selectivo;34900;4;139600;30/1/2023;19:17;104;SantaFe
Fact5526;854;Theresina;Merner;F;tmernernp@who.int;5,01E+15;(741) 2099232;41;Gino Bogani;Cannon Premium;35000;4;140000;1/1/2023;08:36;104;SantaFe
Fact5527;699;Harwell;Dallan;M;hdallanje@issuu.com;5,10E+15;(139) 9366690;41;Gino Bogani;Cannon Premium;35000;4;140000;4/1/2023;11:22;104;SantaFe
Fact5528;668;Trace;Payze;M;tpayzeij@qq.com;5,00E+15;(319) 3703647;41;Gino Bogani;Cannon Premium;35000;4;140000;16/1/2023;20:11;104;SantaFe
Fact5529;854;Theresina;Merner;F;tmernernp@who.int;5,01E+15;(741) 2099232;41;Gino Bogani;Cannon Premium;35000;4;140000;20/1/2023;08:36;104;SantaFe
Fact5530;668;Trace;Payze;M;tpayzeij@qq.com;5,00E+15;(319) 3703647;41;Gino Bogani;Cannon Premium;35000;4;140000;25/1/2023;20:11;104;SantaFe
Fact5531;699;Harwell;Dallan;M;hdallanje@issuu.com;5,10E+15;(139) 9366690;41;Gino Bogani;Cannon Premium;35000;1;35000;26/1/2023;11:22;104;SantaFe
Fact5532;993;Tasha;Dewis;F;tdewisrk@wisc.edu;3,74E+14;(916) 3122120;18;Benetton;Puig Semiselectivo;36000;1;36000;1/1/2023;11:56;104;SantaFe
Fact5533;993;Tasha;Dewis;F;tdewisrk@wisc.edu;3,74E+14;(916) 3122120;18;Benetton;Puig Semiselectivo;36000;1;36000;10/1/2023;11:56;104;SantaFe
Fact5534;904;Fayette;Tremelling;F;ftremellingp3@exblog.jp;3,75E+14;(258) 8138406;18;Benetton;Puig Semiselectivo;36000;1;36000;15/1/2023;19:35;104;SantaFe
Fact5535;904;Fayette;Tremelling;F;ftremellingp3@exblog.jp;3,75E+14;(258) 8138406;18;Benetton;Puig Semiselectivo;36000;1;36000;28/1/2023;19:35;104;SantaFe
Fact5536;721;Heindrick;Shippey;M;hshippeyk0@addtoany.com;4,04E+12;(357) 6635637;23;Coqueterias;Cannon Puntana;36500;1;36500;1/1/2023;10:58;104;SantaFe
Fact5537;721;Heindrick;Shippey;M;hshippeyk0@addtoany.com;4,04E+12;(357) 6635637;23;Coqueterias;Cannon Puntana;36500;1;36500;5/1/2023;10:58;104;SantaFe
Fact5538;665;Elyn;Wigan;F;ewiganig@wikia.com;3,75E+14;(119) 4789207;23;Coqueterias;Cannon Puntana;36500;1;36500;5/1/2023;18:34;104;SantaFe
Fact5539;665;Elyn;Wigan;F;ewiganig@wikia.com;3,75E+14;(119) 4789207;23;Coqueterias;Cannon Puntana;36500;1;36500;16/1/2023;18:34;104;SantaFe
Fact5540;234;Arlene;Lisciandri;F;alisciandri6h@tinyurl.com;4,90E+12;(404) 4040318;23;Coqueterias;Cannon Puntana;36500;1;36500;23/1/2023;18:29;104;SantaFe
Fact5541;234;Arlene;Lisciandri;F;alisciandri6h@tinyurl.com;4,90E+12;(404) 4040318;23;Coqueterias;Cannon Puntana;36500;1;36500;30/1/2023;18:29;104;SantaFe
Fact5542;996;Nanine;Birds;F;nbirdsrn@tmall.com;5,10E+15;(536) 2080726;4;Cacharel;Loreal Parana;41000;1;41000;8/1/2023;13:55;104;SantaFe
Fact5543;478;Maurene;Telling;F;mtellingd9@digg.com;3,79E+14;(406) 7771374;4;Cacharel;Loreal Parana;41000;1;41000;11/1/2023;16:14;104;SantaFe
Fact5544;267;Elaine;Visick;F;evisick7e@craigslist.org;4,02E+12;(132) 5506441;4;Cacharel;Loreal Parana;41000;1;41000;19/1/2023;09:50;104;SantaFe
Fact5545;996;Nanine;Birds;F;nbirdsrn@tmall.com;5,10E+15;(536) 2080726;4;Cacharel;Loreal Parana;41000;1;41000;22/1/2023;13:55;104;SantaFe
Fact5546;478;Maurene;Telling;F;mtellingd9@digg.com;3,79E+14;(406) 7771374;4;Cacharel;Loreal Parana;41000;1;41000;24/1/2023;16:14;104;SantaFe
Fact5547;267;Elaine;Visick;F;evisick7e@craigslist.org;4,02E+12;(132) 5506441;4;Cacharel;Loreal Parana;41000;1;41000;26/1/2023;09:50;104;SantaFe
Fact5548;740;Ynez;Endicott;F;yendicottkj@devhub.com;4,02E+12;(626) 2525560;22;JPG;Puig Selectivo;44500;1;44500;8/1/2023;19:20;104;SantaFe
Fact5549;614;Rene;Grain;M;rgrainh1@fastcompany.com;5,01E+15;(366) 5549551;22;JPG;Puig Selectivo;44500;1;44500;10/1/2023;20:15;104;SantaFe
Fact5550;450;Zita;Collier;F;zcollierch@washingtonpost.com;5,01E+15;(687) 9512198;22;JPG;Puig Selectivo;44500;1;44500;11/1/2023;13:20;104;SantaFe
Fact5551;994;Mariejeanne;Prescot;F;mprescotrl@economist.com;5,01E+15;(298) 1483858;22;JPG;Puig Selectivo;44500;1;44500;11/1/2023;20:22;104;SantaFe
Fact5552;907;Kym;Grestie;F;kgrestiep6@twitpic.com;5,20E+15;(389) 4780426;22;JPG;Puig Selectivo;44500;1;44500;11/1/2023;13:22;104;SantaFe
Fact5553;740;Ynez;Endicott;F;yendicottkj@devhub.com;4,02E+12;(626) 2525560;22;JPG;Puig Selectivo;44500;1;44500;12/1/2023;19:20;104;SantaFe
Fact5554;793;Ciro;Braganca;M;cbragancam0@comsenz.com;4,00E+12;(986) 7624924;22;JPG;Puig Selectivo;44500;1;44500;12/1/2023;11:20;104;SantaFe
Fact5555;450;Zita;Collier;F;zcollierch@washingtonpost.com;5,01E+15;(687) 9512198;22;JPG;Puig Selectivo;44500;1;44500;14/1/2023;13:20;104;SantaFe
Fact5556;717;Budd;Saban;M;bsabanjw@skyrock.com;4,04E+15;(996) 1413143;22;JPG;Puig Selectivo;44500;1;44500;15/1/2023;14:45;104;SantaFe
Fact5557;793;Ciro;Braganca;M;cbragancam0@comsenz.com;4,00E+12;(986) 7624924;22;JPG;Puig Selectivo;44500;1;44500;17/1/2023;11:20;104;SantaFe
Fact5558;588;Lem;Radband;M;lradbandgb@thetimes.co.uk;5,01E+15;(459) 2784726;22;JPG;Puig Selectivo;44500;1;44500;22/1/2023;08:20;104;SantaFe
Fact5559;907;Kym;Grestie;F;kgrestiep6@twitpic.com;5,20E+15;(389) 4780426;22;JPG;Puig Selectivo;44500;1;44500;24/1/2023;13:22;104;SantaFe
Fact5560;614;Rene;Grain;M;rgrainh1@fastcompany.com;5,01E+15;(366) 5549551;22;JPG;Puig Selectivo;44500;1;44500;26/1/2023;20:15;104;SantaFe
Fact5561;717;Budd;Saban;M;bsabanjw@skyrock.com;4,04E+15;(996) 1413143;22;JPG;Puig Selectivo;44500;1;44500;26/1/2023;14:45;104;SantaFe
Fact5562;994;Mariejeanne;Prescot;F;mprescotrl@economist.com;5,01E+15;(298) 1483858;22;JPG;Puig Selectivo;44500;1;44500;30/1/2023;20:22;104;SantaFe
Fact5563;588;Lem;Radband;M;lradbandgb@thetimes.co.uk;5,01E+15;(459) 2784726;22;JPG;Puig Selectivo;44500;1;44500;31/1/2023;08:20;104;SantaFe
Fact5564;81;Allayne;Folshom;M;afolshom28@qq.com;5,10E+15;(908) 8225017;39;Tifany;Coty Selectivo;45800;1;45800;2/1/2023;20:56;104;SantaFe
Fact5565;915;Nichols;Shergill;M;nshergillpe@comsenz.com;3,74E+14;(369) 1947687;39;Tifany;Coty Selectivo;45800;1;45800;3/1/2023;18:24;104;SantaFe
Fact5566;209;Lacey;Rotchell;F;lrotchell5s@webs.com;3,38E+14;(285) 3604053;39;Tifany;Coty Selectivo;45800;1;45800;9/1/2023;13:40;104;SantaFe
Fact5567;209;Lacey;Rotchell;F;lrotchell5s@webs.com;3,38E+14;(285) 3604053;39;Tifany;Coty Selectivo;45800;1;45800;14/1/2023;13:40;104;SantaFe
Fact5568;81;Allayne;Folshom;M;afolshom28@qq.com;5,10E+15;(908) 8225017;39;Tifany;Coty Selectivo;45800;1;45800;16/1/2023;20:56;104;SantaFe
Fact5569;167;Wally;Hackley;M;whackley4m@china.com.cn;5,05E+15;(324) 3019189;39;Tifany;Coty Selectivo;45800;1;45800;22/1/2023;17:39;104;SantaFe
Fact5570;167;Wally;Hackley;M;whackley4m@china.com.cn;5,05E+15;(324) 3019189;39;Tifany;Coty Selectivo;45800;1;45800;27/1/2023;17:39;104;SantaFe
Fact5571;915;Nichols;Shergill;M;nshergillpe@comsenz.com;3,74E+14;(369) 1947687;39;Tifany;Coty Selectivo;45800;1;45800;29/1/2023;18:24;104;SantaFe
Fact5572;92;Myrtle;Kearle;F;mkearle2j@un.org;3,42E+14;(855) 3993049;32;Burberry;Coty Selectivo;47500;1;47500;2/1/2023;19:49;104;SantaFe
Fact5573;42;Karly;Gush;F;kgush15@skyrock.com;3,38E+14;(591) 2721177;32;Burberry;Coty Selectivo;47500;1;47500;8/1/2023;20:48;104;SantaFe
Fact5574;398;Julius;Cunio;M;jcuniob1@yolasite.com;4,02E+12;(680) 5756124;32;Burberry;Coty Selectivo;47500;1;47500;8/1/2023;18:07;104;SantaFe
Fact5575;878;Coretta;Matiashvili;F;cmatiashviliod@odnoklassniki.ru;5,41E+15;(702) 2151243;32;Burberry;Coty Selectivo;47500;1;47500;9/1/2023;20:47;104;SantaFe
Fact5576;252;Prinz;Fricke;M;pfricke6z@skyrock.com;5,57E+15;(274) 5326730;32;Burberry;Coty Selectivo;47500;1;47500;10/1/2023;09:57;104;SantaFe
Fact5577;252;Prinz;Fricke;M;pfricke6z@skyrock.com;5,57E+15;(274) 5326730;32;Burberry;Coty Selectivo;47500;1;47500;16/1/2023;09:57;104;SantaFe
Fact5578;878;Coretta;Matiashvili;F;cmatiashviliod@odnoklassniki.ru;5,41E+15;(702) 2151243;32;Burberry;Coty Selectivo;47500;1;47500;20/1/2023;20:47;104;SantaFe
Fact5579;92;Myrtle;Kearle;F;mkearle2j@un.org;3,42E+14;(855) 3993049;32;Burberry;Coty Selectivo;47500;1;47500;21/1/2023;19:49;104;SantaFe
Fact5580;42;Karly;Gush;F;kgush15@skyrock.com;3,38E+14;(591) 2721177;32;Burberry;Coty Selectivo;47500;1;47500;23/1/2023;20:48;104;SantaFe
Fact5581;398;Julius;Cunio;M;jcuniob1@yolasite.com;4,02E+12;(680) 5756124;32;Burberry;Coty Selectivo;47500;1;47500;28/1/2023;18:07;104;SantaFe
Fact5582;924;Orv;Macvain;M;omacvainpn@unesco.org;4,87E+15;(221) 4854594;24;Armani;Loreal Argentina;58000;1;58000;4/1/2023;12:17;104;SantaFe
Fact5583;350;Courtnay;Shotboult;M;cshotboult9p@thetimes.co.uk;5,05E+15;(726) 4186613;24;Armani;Loreal Argentina;58000;1;58000;10/1/2023;08:17;104;SantaFe
Fact5584;350;Courtnay;Shotboult;M;cshotboult9p@thetimes.co.uk;5,05E+15;(726) 4186613;24;Armani;Loreal Argentina;58000;1;58000;16/1/2023;08:17;104;SantaFe
Fact5585;901;Carr;Castellini;M;ccastellinip0@princeton.edu;3,38E+14;(726) 1434547;24;Armani;Loreal Argentina;58000;1;58000;17/1/2023;11:20;104;SantaFe
Fact5586;924;Orv;Macvain;M;omacvainpn@unesco.org;4,87E+15;(221) 4854594;24;Armani;Loreal Argentina;58000;1;58000;20/1/2023;12:17;104;SantaFe
Fact5587;338;Pepe;Dudney;M;pdudney9d@walmart.com;3,75E+14;(779) 7754637;24;Armani;Loreal Argentina;58000;1;58000;22/1/2023;13:11;104;SantaFe
Fact5588;901;Carr;Castellini;M;ccastellinip0@princeton.edu;3,38E+14;(726) 1434547;24;Armani;Loreal Argentina;58000;1;58000;23/1/2023;11:20;104;SantaFe
Fact5589;338;Pepe;Dudney;M;pdudney9d@walmart.com;3,75E+14;(779) 7754637;24;Armani;Loreal Argentina;58000;1;58000;29/1/2023;13:11;104;SantaFe
Fact5590;902;Bettye;Couzens;F;bcouzensp1@digg.com;3,72E+14;(288) 8633761;12;Versace;Euroitalia;69500;1;69500;6/1/2023;16:38;104;SantaFe
Fact5591;203;Marketa;Lezemore;F;mlezemore5m@jigsy.com;3,75E+14;(830) 9001175;12;Versace;Euroitalia;69500;1;69500;7/1/2023;09:34;104;SantaFe
Fact5592;203;Marketa;Lezemore;F;mlezemore5m@jigsy.com;3,75E+14;(830) 9001175;12;Versace;Euroitalia;69500;1;69500;7/1/2023;09:34;104;SantaFe
Fact5593;591;Woodman;Uc;M;wucge@shareasale.com;4,04E+15;(342) 5086334;12;Versace;Euroitalia;69500;1;69500;11/1/2023;12:22;104;SantaFe
Fact5594;518;Ilario;Tittletross;M;itittletrossed@technorati.com;3,38E+14;(366) 7104853;12;Versace;Euroitalia;69500;1;69500;13/1/2023;12:15;104;SantaFe
Fact5595;902;Bettye;Couzens;F;bcouzensp1@digg.com;3,72E+14;(288) 8633761;12;Versace;Euroitalia;69500;1;69500;15/1/2023;16:38;104;SantaFe
Fact5596;591;Woodman;Uc;M;wucge@shareasale.com;4,04E+15;(342) 5086334;12;Versace;Euroitalia;69500;1;69500;26/1/2023;12:22;104;SantaFe
Fact5597;518;Ilario;Tittletross;M;itittletrossed@technorati.com;3,38E+14;(366) 7104853;12;Versace;Euroitalia;69500;1;69500;30/1/2023;12:15;104;SantaFe
Fact5598;496;Jenda;Crockford;F;jcrockforddr@ask.com;4,02E+15;(415) 5244590;38;Calvin Klein;Coty Selectivo;76500;1;76500;14/1/2023;15:33;104;SantaFe
Fact5599;829;Tina;Sommerville;F;tsommervillen0@tumblr.com;5,01E+15;(794) 6393858;38;Calvin Klein;Coty Selectivo;76500;1;76500;17/1/2023;14:09;104;SantaFe
Fact5600;685;Asia;Mariaud;F;amariaudj0@technorati.com;4,31E+12;(720) 1445052;38;Calvin Klein;Coty Selectivo;76500;1;76500;18/1/2023;12:05;104;SantaFe
Fact5601;12;Gustave;Cordobes;M;gcordobesb@mit.edu;3,76E+14;(189) 5601818;38;Calvin Klein;Coty Selectivo;76500;1;76500;19/1/2023;14:10;104;SantaFe
Fact5602;12;Gustave;Cordobes;M;gcordobesb@mit.edu;3,76E+14;(189) 5601818;38;Calvin Klein;Coty Selectivo;76500;1;76500;21/1/2023;14:10;104;SantaFe
Fact5603;11;Hill;Abbotson;M;habbotsona@feedburner.com;3,74E+14;(789) 1147527;38;Calvin Klein;Coty Selectivo;76500;1;76500;24/1/2023;17:47;104;SantaFe
Fact5604;829;Tina;Sommerville;F;tsommervillen0@tumblr.com;5,01E+15;(794) 6393858;38;Calvin Klein;Coty Selectivo;76500;1;76500;24/1/2023;14:09;104;SantaFe
Fact5605;11;Hill;Abbotson;M;habbotsona@feedburner.com;3,74E+14;(789) 1147527;38;Calvin Klein;Coty Selectivo;76500;1;76500;25/1/2023;17:47;104;SantaFe
Fact5606;685;Asia;Mariaud;F;amariaudj0@technorati.com;4,31E+12;(720) 1445052;38;Calvin Klein;Coty Selectivo;76500;1;76500;25/1/2023;12:05;104;SantaFe
Fact5607;443;Glennie;Cleife;F;gcleifeca@forbes.com;5,11E+15;(510) 5315426;38;Calvin Klein;Coty Selectivo;76500;2;153000;28/1/2023;17:50;104;SantaFe
Fact5608;443;Glennie;Cleife;F;gcleifeca@forbes.com;5,11E+15;(510) 5315426;38;Calvin Klein;Coty Selectivo;76500;2;153000;30/1/2023;17:50;104;SantaFe
Fact5609;496;Jenda;Crockford;F;jcrockforddr@ask.com;4,02E+15;(415) 5244590;38;Calvin Klein;Coty Selectivo;76500;2;153000;30/1/2023;15:33;104;SantaFe
Fact5610;528;Farris;Lunam;M;flunamen@photobucket.com;3,75E+14;(555) 7126094;2;Paco Rabanne;Puig Selectivo;85000;2;170000;2/1/2023;12:49;104;SantaFe
Fact5611;895;Boot;Rossi;M;brossiou@wiley.com;3,75E+14;(114) 4302599;2;Paco Rabanne;Puig Selectivo;85000;2;170000;7/1/2023;10:07;104;SantaFe
Fact5612;281;Rourke;Pavluk;M;rpavluk7s@ucla.edu;5,30E+15;(640) 6509219;2;Paco Rabanne;Puig Selectivo;85000;2;170000;10/1/2023;15:08;104;SantaFe
Fact5613;101;Seana;Di Lucia;F;sdilucia2s@sogou.com;5,52E+15;(896) 3020530;2;Paco Rabanne;Puig Selectivo;85000;2;170000;15/1/2023;12:03;104;SantaFe
Fact5614;281;Rourke;Pavluk;M;rpavluk7s@ucla.edu;5,30E+15;(640) 6509219;2;Paco Rabanne;Puig Selectivo;85000;2;170000;15/1/2023;15:08;104;SantaFe
Fact5615;895;Boot;Rossi;M;brossiou@wiley.com;3,75E+14;(114) 4302599;2;Paco Rabanne;Puig Selectivo;85000;2;170000;16/1/2023;10:07;104;SantaFe
Fact5616;101;Seana;Di Lucia;F;sdilucia2s@sogou.com;5,52E+15;(896) 3020530;2;Paco Rabanne;Puig Selectivo;85000;2;170000;18/1/2023;12:03;104;SantaFe
Fact5617;528;Farris;Lunam;M;flunamen@photobucket.com;3,75E+14;(555) 7126094;2;Paco Rabanne;Puig Selectivo;85000;2;170000;26/1/2023;12:49;104;SantaFe
Fact5618;714;Gawain;Delouch;M;gdelouchjt@comsenz.com;3,70E+14;(682) 4548728;19;Carolina Herrera;Puig Selectivo;90000;2;180000;3/1/2023;15:10;104;SantaFe
Fact5619;732;Jillane;Bernardy;F;jbernardykb@webmd.com;3,74E+14;(410) 5834111;19;Carolina Herrera;Puig Selectivo;90000;2;180000;3/1/2023;20:43;104;SantaFe
Fact5620;658;Darbie;Berka;F;dberkai9@nytimes.com;3,47E+14;(440) 6923115;19;Carolina Herrera;Puig Selectivo;90000;2;180000;9/1/2023;10:54;104;SantaFe
Fact5621;586;Gamaliel;Airlie;M;gairlieg9@pagesperso-orange.fr;5,11E+15;(256) 9073220;19;Carolina Herrera;Puig Selectivo;90000;2;180000;11/1/2023;19:30;104;SantaFe
Fact5622;658;Darbie;Berka;F;dberkai9@nytimes.com;3,47E+14;(440) 6923115;19;Carolina Herrera;Puig Selectivo;90000;2;180000;13/1/2023;10:54;104;SantaFe
Fact5623;130;Spike;Yelland;M;syelland3l@oaic.gov.au;3,75E+14;(907) 3828887;19;Carolina Herrera;Puig Selectivo;90000;2;180000;16/1/2023;20:45;104;SantaFe
Fact5624;899;Erena;Scullin;F;escullinoy@digg.com;3,72E+14;(532) 3803112;19;Carolina Herrera;Puig Selectivo;90000;2;180000;18/1/2023;14:39;104;SantaFe
Fact5625;586;Gamaliel;Airlie;M;gairlieg9@pagesperso-orange.fr;5,11E+15;(256) 9073220;19;Carolina Herrera;Puig Selectivo;90000;2;180000;22/1/2023;19:30;104;SantaFe
Fact5626;899;Erena;Scullin;F;escullinoy@digg.com;3,72E+14;(532) 3803112;19;Carolina Herrera;Puig Selectivo;90000;2;180000;22/1/2023;14:39;104;SantaFe
Fact5627;714;Gawain;Delouch;M;gdelouchjt@comsenz.com;3,70E+14;(682) 4548728;19;Carolina Herrera;Puig Selectivo;90000;2;180000;27/1/2023;15:10;104;SantaFe
Fact5628;130;Spike;Yelland;M;syelland3l@oaic.gov.au;3,75E+14;(907) 3828887;19;Carolina Herrera;Puig Selectivo;90000;2;180000;29/1/2023;20:45;104;SantaFe
Fact5629;732;Jillane;Bernardy;F;jbernardykb@webmd.com;3,74E+14;(410) 5834111;19;Carolina Herrera;Puig Selectivo;90000;2;180000;29/1/2023;20:43;104;SantaFe
Fact5630;91;Jackie;Coldbath;F;jcoldbath2i@cloudflare.com;4,11E+12;(671) 7194320;37;Gucci;Coty Selectivo;95000;2;190000;1/1/2023;13:38;104;SantaFe
Fact5631;589;Floris;Perche;F;fperchegc@vinaora.com;5,05E+15;(364) 1198783;37;Gucci;Coty Selectivo;95000;2;190000;7/1/2023;08:44;104;SantaFe
Fact5632;961;Hall;Cherrington;M;hcherringtonqo@walmart.com;3,38E+14;(902) 8169194;37;Gucci;Coty Selectivo;95000;2;190000;8/1/2023;09:39;104;SantaFe
Fact5633;961;Hall;Cherrington;M;hcherringtonqo@walmart.com;3,38E+14;(902) 8169194;37;Gucci;Coty Selectivo;95000;2;190000;8/1/2023;09:39;104;SantaFe
Fact5634;589;Floris;Perche;F;fperchegc@vinaora.com;5,05E+15;(364) 1198783;37;Gucci;Coty Selectivo;95000;2;190000;12/1/2023;08:44;104;SantaFe
Fact5635;91;Jackie;Coldbath;F;jcoldbath2i@cloudflare.com;4,11E+12;(671) 7194320;37;Gucci;Coty Selectivo;95000;15;1425000;17/1/2023;13:38;104;SantaFe
Fact5636;733;Arlen;Gamon;M;agamonkc@merriam-webster.com;4,31E+15;(634) 1722266;11;Paula;Cannon Premium;8500;15;127500;2/1/2023;16:58;105;C.A.B.A.
Fact5637;522;Meagan;Cerith;F;mceritheh@pagesperso-orange.fr;4,27E+15;(725) 1732358;11;Paula;Cannon Premium;8500;15;127500;5/1/2023;17:07;105;C.A.B.A.
